time,x,y,z,vx,vy,vz,v,rho,height
8.340000,505.692596,248.968674,303.409912,60.633900,-11.104319,36.380341,71.577263,249.057089,248.968674
8.350000,506.298950,248.857635,303.773712,60.633900,-11.202418,36.380341,71.592552,248.965942,248.857635
8.360000,506.905304,248.745605,304.137512,60.633900,-11.300518,36.380341,71.607964,248.875829,248.745605
8.370000,507.511658,248.632599,304.501312,60.633900,-11.398618,36.380341,71.623512,248.786768,248.632599
8.380000,508.118011,248.518616,304.865112,60.633900,-11.496717,36.380341,71.639191,248.698761,248.518616
8.390000,508.724365,248.403656,305.228912,60.633900,-11.594817,36.380341,71.654999,248.611811,248.403656
8.400000,509.330719,248.287704,305.592712,60.633900,-11.692917,36.380341,71.670937,248.525904,248.287704
8.410000,509.937073,248.170776,305.956512,60.633900,-11.791017,36.380341,71.687004,248.441059,248.170776
8.420000,510.543427,248.052872,306.320312,60.633900,-11.889116,36.380341,71.703209,248.357278,248.052872
8.430000,511.149780,247.933975,306.684113,60.633900,-11.987216,36.380341,71.719543,248.274548,247.933975
8.440000,511.756134,247.814102,307.047913,60.633900,-12.085316,36.380341,71.736000,248.192887,247.814102
8.450000,512.362488,247.693253,307.411713,60.633900,-12.183415,36.380341,71.752594,248.112297,247.693253
8.460000,512.968811,247.571411,307.775513,60.633900,-12.281515,36.380341,71.769318,248.032765,247.571411
8.470000,513.575134,247.448593,308.139313,60.633900,-12.379615,36.380341,71.786171,247.954308,247.448593
8.480000,514.181458,247.324799,308.503113,60.633900,-12.477715,36.380341,71.803154,247.876930,247.324799
8.490000,514.787781,247.200027,308.866913,60.633900,-12.575814,36.380341,71.820259,247.800634,247.200027
8.500000,515.394104,247.074265,309.230713,60.633900,-12.673914,36.380341,71.837502,247.725406,247.074265
8.510000,516.000427,246.947525,309.594513,60.633900,-12.772014,36.380341,71.854874,247.651264,246.947525
8.520000,516.606750,246.819809,309.958313,60.633900,-12.870113,36.380341,71.872375,247.578210,246.819809
8.530000,517.213074,246.691101,310.322113,60.633900,-12.968213,36.380341,71.890007,247.506233,246.691101
8.540000,517.819397,246.561417,310.685913,60.633900,-13.066313,36.380341,71.907768,247.435349,246.561417
8.550000,518.425720,246.430756,311.049713,60.633900,-13.164412,36.380341,71.925659,247.365561,246.430756
8.560000,519.032043,246.299118,311.413513,60.633900,-13.262512,36.380341,71.943680,247.296871,246.299118
8.570000,519.638367,246.166489,311.777313,60.633900,-13.360612,36.380341,71.961830,247.229267,246.166489
8.580000,520.244690,246.032883,312.141113,60.633900,-13.458712,36.380341,71.980110,247.162767,246.032883
8.590000,520.851013,245.898300,312.504913,60.633900,-13.556811,36.380341,71.998512,247.097373,245.898300
8.600000,521.457336,245.762726,312.868713,60.633900,-13.654911,36.380341,72.017052,247.033072,245.762726
8.610000,522.063660,245.626175,313.232513,60.633900,-13.753011,36.380341,72.035713,246.969881,245.626175
8.620000,522.669983,245.488647,313.596313,60.633900,-13.851110,36.380341,72.054504,246.907804,245.488647
8.630000,523.276306,245.350143,313.960114,60.633900,-13.949210,36.380341,72.073433,246.846843,245.350143
8.640000,523.882629,245.210648,314.323914,60.633900,-14.047310,36.380341,72.092484,246.786985,245.210648
8.650000,524.488953,245.070175,314.687714,60.633900,-14.145410,36.380341,72.111656,246.728248,245.070175
8.660000,525.095276,244.928726,315.051514,60.633900,-14.243509,36.380341,72.130966,246.670634,244.928726
8.670000,525.701599,244.786285,315.415314,60.633900,-14.341609,36.380341,72.150406,246.614131,244.786285
8.680000,526.307922,244.642868,315.779114,60.633900,-14.439709,36.380341,72.169968,246.558756,244.642868
8.690000,526.914246,244.498474,316.142914,60.633900,-14.537808,36.380341,72.189659,246.504511,244.498474
8.700000,527.520569,244.353104,316.506714,60.633900,-14.635908,36.380341,72.209480,246.451400,244.353104
8.710000,528.126892,244.206741,316.870514,60.633900,-14.734008,36.380341,72.229424,246.399409,244.206741
8.720000,528.733215,244.059402,317.234314,60.633900,-14.832108,36.380341,72.249496,246.348556,244.059402
8.730000,529.339539,243.911087,317.598114,60.633900,-14.930207,36.380341,72.269707,246.298844,243.911087
8.740000,529.945862,243.761780,317.961914,60.633900,-15.028307,36.380341,72.290031,246.250259,243.761780
8.750000,530.552185,243.611496,318.325714,60.633900,-15.126407,36.380341,72.310493,246.202820,243.611496
8.760000,531.158508,243.460236,318.689514,60.633900,-15.224506,36.380341,72.331078,246.156529,243.460236
8.770000,531.764832,243.307983,319.053314,60.633900,-15.322606,36.380341,72.351791,246.111373,243.307983
8.780000,532.371155,243.154755,319.417114,60.633900,-15.420706,36.380341,72.372627,246.067370,243.154755
8.790000,532.977478,243.000549,319.780914,60.633900,-15.518806,36.380341,72.393593,246.024522,243.000549
8.800000,533.583801,242.845367,320.144714,60.633900,-15.616905,36.380341,72.414688,245.982832,242.845367
8.810000,534.190125,242.689194,320.508514,60.633900,-15.715005,36.380341,72.435905,245.942287,242.689194
8.820000,534.796448,242.532043,320.872314,60.633900,-15.813105,36.380341,72.457253,245.902904,242.532043
8.830000,535.402771,242.373917,321.236115,60.633900,-15.911204,36.380341,72.478722,245.864687,242.373917
8.840000,536.009094,242.214798,321.599915,60.633900,-16.009304,36.380341,72.500320,245.827622,242.214798
8.850000,536.615417,242.054703,321.963715,60.633900,-16.107405,36.380341,72.522049,245.791726,242.054703
8.860000,537.221741,241.893631,322.327515,60.633900,-16.205505,36.380341,72.543900,245.757003,241.893631
8.870000,537.828064,241.731583,322.691315,60.633900,-16.303606,36.380341,72.565880,245.723455,241.731583
8.880000,538.434387,241.568542,323.055115,60.633900,-16.401707,36.380341,72.587982,245.691069,241.568542
8.890000,539.040710,241.404526,323.418915,60.633900,-16.499807,36.380341,72.610214,245.659862,241.404526
8.900000,539.647034,241.239532,323.782715,60.633900,-16.597908,36.380341,72.632561,245.629837,241.239532
8.910000,540.253357,241.073547,324.146515,60.633900,-16.696009,36.380341,72.655045,245.600982,241.073547
8.920000,540.859680,240.906586,324.510315,60.633900,-16.794109,36.380341,72.677650,245.573313,240.906586
8.930000,541.466003,240.738647,324.874115,60.633900,-16.892210,36.380341,72.700386,245.546833,240.738647
8.940000,542.072327,240.569733,325.237915,60.633900,-16.990311,36.380341,72.723236,245.521545,240.569733
8.950000,542.678650,240.399826,325.601715,60.633900,-17.088411,36.380341,72.746223,245.497437,240.399826
8.960000,543.284973,240.228943,325.965515,60.633900,-17.186512,36.380341,72.769325,245.474524,240.228943
8.970000,543.891296,240.057083,326.329315,60.633900,-17.284613,36.380341,72.792557,245.452810,240.057083
8.980000,544.497620,239.884232,326.693115,60.633900,-17.382713,36.380341,72.815918,245.432282,239.884232
8.990000,545.103943,239.710403,327.056915,60.633900,-17.480814,36.380341,72.839394,245.412958,239.710403
9.000000,545.710266,239.535599,327.420715,60.633900,-17.578915,36.380341,72.862999,245.394839,239.535599
9.010000,546.316589,239.359802,327.784515,60.633900,-17.677015,36.380341,72.886734,245.377914,239.359802
9.020000,546.922913,239.183029,328.148315,60.633900,-17.775116,36.380341,72.910583,245.362199,239.183029
9.030000,547.529236,239.005280,328.512115,60.633900,-17.873217,36.380341,72.934563,245.347697,239.005280
9.040000,548.135559,238.826553,328.875916,60.633900,-17.971317,36.380341,72.958672,245.334411,238.826553
9.050000,548.741882,238.646835,329.239716,60.633900,-18.069418,36.380341,72.982895,245.322327,238.646835
9.060000,549.348206,238.466141,329.603516,60.633900,-18.167519,36.380341,73.007240,245.311463,238.466141
9.070000,549.954529,238.284470,329.967316,60.633900,-18.265619,36.380341,73.031715,245.301821,238.284470
9.080000,550.560852,238.101807,330.331116,60.633900,-18.363720,36.380341,73.056313,245.293389,238.101807
9.090000,551.167175,237.918167,330.694916,60.633900,-18.461821,36.380341,73.081039,245.286184,237.918167
9.100000,551.773499,237.733551,331.058716,60.633900,-18.559921,36.380341,73.105881,245.280208,237.733551
9.110000,552.379822,237.547958,331.422516,60.633900,-18.658022,36.380341,73.130844,245.275463,237.547958
9.120000,552.986145,237.361374,331.786316,60.633900,-18.756123,36.380341,73.155937,245.271937,237.361374
9.130000,553.592468,237.173813,332.150116,60.633900,-18.854223,36.380341,73.181145,245.269648,237.173813
9.140000,554.198792,236.985275,332.513916,60.633900,-18.952324,36.380341,73.206482,245.268597,236.985275
9.150000,554.805115,236.795746,332.877716,60.633900,-19.050425,36.380341,73.231941,245.268771,236.795746
9.160000,555.411438,236.605240,333.241516,60.633900,-19.148525,36.380341,73.257523,245.270189,236.605240
9.170000,556.017761,236.413757,333.605316,60.633900,-19.246626,36.380341,73.283226,245.272851,236.413757
9.180000,556.624084,236.221298,333.969116,60.633900,-19.344727,36.380341,73.309052,245.276761,236.221298
9.190000,557.230408,236.027847,334.332916,60.633900,-19.442827,36.380341,73.334999,245.281906,236.027847
9.200000,557.836731,235.833420,334.696716,60.633900,-19.540928,36.380341,73.361069,245.288303,235.833420
9.210000,558.443054,235.638016,335.060516,60.633900,-19.639029,36.380341,73.387260,245.295954,235.638016
9.220000,559.049377,235.441620,335.424316,60.633900,-19.737129,36.380341,73.413574,245.304846,235.441620
9.230000,559.655701,235.244247,335.788116,60.633900,-19.835230,36.380341,73.440010,245.314997,235.244247
9.240000,560.262024,235.045898,336.151917,60.633900,-19.933331,36.380341,73.466568,245.326409,235.045898
9.250000,560.868347,234.846558,336.515717,60.633900,-20.031431,36.380341,73.493248,245.339069,234.846558
9.260000,561.474670,234.646240,336.879517,60.633900,-20.129532,36.380341,73.520042,245.352994,234.646240
9.270000,562.080994,234.444946,337.243317,60.633900,-20.227633,36.380341,73.546967,245.368187,234.444946
9.280000,562.687317,234.242676,337.607117,60.633900,-20.325733,36.380341,73.574005,245.384649,234.242676
9.290000,563.293640,234.039413,337.970917,60.633900,-20.423834,36.380341,73.601166,245.402368,234.039413
9.300000,563.899963,233.835175,338.334717,60.633900,-20.521935,36.380341,73.628448,245.421362,233.835175
9.310000,564.506287,233.629959,338.698517,60.633900,-20.620035,36.380341,73.655853,245.441631,233.629959
9.320000,565.112610,233.423752,339.062317,60.633900,-20.718136,36.380341,73.683380,245.463163,233.423752
9.330000,565.718933,233.216568,339.426117,60.633900,-20.816236,36.380341,73.711021,245.485976,233.216568
9.340000,566.325256,233.008408,339.789917,60.633900,-20.914337,36.380341,73.738785,245.510071,233.008408
9.350000,566.931580,232.799271,340.153717,60.633900,-21.012438,36.380341,73.766670,245.535451,232.799271
9.360000,567.537903,232.589142,340.517517,60.633900,-21.110538,36.380341,73.794670,245.562103,232.589142
9.370000,568.144226,232.378036,340.881317,60.633900,-21.208639,36.380341,73.822792,245.590044,232.378036
9.380000,568.750549,232.165955,341.245117,60.633900,-21.306740,36.380341,73.851036,245.619275,232.165955
9.390000,569.356873,231.952881,341.608917,60.633900,-21.404840,36.380341,73.879402,245.649785,231.952881
9.400000,569.963196,231.738831,341.972717,60.633900,-21.502941,36.380341,73.907883,245.681589,231.738831
9.410000,570.569519,231.523804,342.336517,60.633900,-21.601042,36.380341,73.936485,245.714691,231.523804
9.420000,571.175842,231.307800,342.700317,60.633900,-21.699142,36.380341,73.965202,245.749092,231.307800
9.430000,571.782166,231.090805,343.064117,60.633900,-21.797243,36.380341,73.994041,245.784779,231.090805
9.440000,572.388489,230.872833,343.427917,60.633900,-21.895344,36.380341,74.023003,245.821770,230.872833
9.450000,572.994812,230.653885,343.791718,60.633900,-21.993444,36.380341,74.052078,245.860065,230.653885
9.460000,573.601135,230.433945,344.155518,60.633900,-22.091545,36.380341,74.081276,245.899654,230.433945
9.470000,574.207458,230.213028,344.519318,60.633900,-22.189646,36.380341,74.110588,245.940551,230.213028
9.480000,574.813782,229.991135,344.883118,60.633900,-22.287746,36.380341,74.140022,245.982760,229.991135
9.490000,575.420105,229.768265,345.246918,60.633900,-22.385847,36.380341,74.169571,246.026282,229.768265
9.500000,576.026428,229.544403,345.610718,60.633900,-22.483948,36.380341,74.199234,246.071104,229.544403
9.510000,576.632751,229.319565,345.974518,60.633900,-22.582048,36.380341,74.229019,246.117244,229.319565
9.520000,577.239075,229.093750,346.338318,60.633900,-22.680149,36.380341,74.258926,246.164702,229.093750
9.530000,577.845398,228.866943,346.702118,60.633900,-22.778250,36.380341,74.288948,246.213467,228.866943
9.540000,578.451721,228.639160,347.065918,60.633900,-22.876350,36.380341,74.319084,246.263555,228.639160
9.550000,579.058044,228.410400,347.429718,60.633900,-22.974451,36.380341,74.349342,246.314968,228.410400
9.560000,579.664368,228.180649,347.793518,60.633900,-23.072552,36.380341,74.379715,246.367693,228.180649
9.570000,580.270691,227.949921,348.157318,60.633900,-23.170652,36.380341,74.410202,246.421747,227.949921
9.580000,580.877014,227.718216,348.521118,60.633900,-23.268753,36.380341,74.440811,246.477131,227.718216
9.590000,581.483337,227.485535,348.884918,60.633900,-23.366854,36.380341,74.471527,246.533848,227.485535
9.600000,582.089661,227.251862,349.248718,60.633900,-23.464954,36.380341,74.502373,246.591884,227.251862
9.610000,582.695984,227.017212,349.612518,60.633900,-23.563055,36.380341,74.533325,246.651256,227.017212
9.620000,583.302307,226.781586,349.976318,60.633900,-23.661156,36.380341,74.564392,246.711966,226.781586
9.630000,583.908630,226.544968,350.340118,60.633900,-23.759256,36.380341,74.595589,246.774002,226.544968
9.640000,584.514954,226.307373,350.703918,60.633900,-23.857357,36.380341,74.626884,246.837379,226.307373
9.650000,585.121277,226.068802,351.067719,60.633900,-23.955458,36.380341,74.658310,246.902100,226.068802
9.660000,585.727600,225.829254,351.431519,60.633900,-24.053558,36.380341,74.689842,246.968165,225.829254
9.670000,586.333923,225.588715,351.795319,60.633900,-24.151659,36.380341,74.721497,247.035563,225.588715
9.680000,586.940247,225.347198,352.159119,60.633900,-24.249760,36.380341,74.753258,247.104310,225.347198
9.690000,587.546570,225.104706,352.522919,60.633900,-24.347860,36.380341,74.785141,247.174407,225.104706
9.700000,588.152893,224.861221,352.886719,60.633900,-24.445961,36.380341,74.817139,247.245842,224.861221
9.710000,588.759216,224.616760,353.250519,60.633900,-24.544062,36.380341,74.849251,247.318631,224.616760
9.720000,589.365540,224.371323,353.614319,60.633900,-24.642162,36.380341,74.881477,247.392775,224.371323
9.730000,589.971863,224.124908,353.978119,60.633900,-24.740263,36.380341,74.913811,247.468277,224.124908
9.740000,590.578186,223.877502,354.341919,60.633900,-24.838364,36.380341,74.946266,247.545123,223.877502
9.750000,591.184509,223.629120,354.705719,60.633900,-24.936464,36.380341,74.978836,247.623330,223.629120
9.760000,591.790833,223.379761,355.069519,60.633900,-25.034565,36.380341,75.011520,247.702899,223.379761
9.770000,592.397156,223.129410,355.433319,60.633900,-25.132666,36.380341,75.044319,247.783819,223.129410
9.780000,593.003479,222.878082,355.797119,60.633900,-25.230766,36.380341,75.077232,247.866103,222.878082
9.790000,593.609802,222.625778,356.160919,60.633900,-25.328867,36.380341,75.110260,247.949755,222.625778
9.800000,594.216125,222.372482,356.524719,60.633900,-25.426968,36.380341,75.143394,248.034762,222.372482
9.810000,594.822449,222.118210,356.888519,60.633900,-25.525068,36.380341,75.176651,248.121139,222.118210
9.820000,595.428772,221.862961,357.252319,60.633900,-25.623169,36.380341,75.210014,248.208888,221.862961
9.830000,596.035095,221.606735,357.616119,60.633900,-25.721270,36.380341,75.243492,248.298010,221.606735
9.840000,596.641418,221.349518,357.979919,60.633900,-25.819370,36.380341,75.277077,248.388494,221.349518
9.850000,597.247742,221.091324,358.343719,60.633900,-25.917471,36.380341,75.310783,248.480354,221.091324
9.860000,597.854065,220.832153,358.707520,60.633900,-26.015572,36.380341,75.344604,248.573592,220.832153
9.870000,598.460388,220.571991,359.071320,60.633900,-26.113672,36.380341,75.378532,248.668197,220.571991
9.880000,599.066711,220.310852,359.435120,60.633900,-26.211773,36.380341,75.412575,248.764182,220.310852
9.890000,599.673035,220.048737,359.798920,60.633900,-26.309874,36.380341,75.446724,248.861550,220.048737
9.900000,600.279358,219.785645,360.162720,60.633900,-26.407974,36.380341,75.480988,248.960302,219.785645
9.910000,600.885681,219.521561,360.526520,60.633900,-26.506075,36.380341,75.515373,249.060426,219.521561
9.920000,601.492004,219.256500,360.890320,60.633900,-26.604176,36.380341,75.549858,249.161937,219.256500
9.930000,602.098328,218.990463,361.254120,60.633900,-26.702276,36.380341,75.584457,249.264836,218.990463
9.940000,602.704651,218.723434,361.617920,60.633900,-26.800377,36.380341,75.619171,249.369112,218.723434
9.950000,603.310974,218.455429,361.981720,60.633900,-26.898478,36.380341,75.653999,249.474779,218.455429
9.960000,603.917297,218.186447,362.345520,60.633900,-26.996578,36.380341,75.688934,249.581839,218.186447
9.970000,604.523621,217.916489,362.709320,60.633900,-27.094679,36.380341,75.723976,249.690292,217.916489
9.980000,605.129944,217.645538,363.073120,60.633900,-27.192780,36.380341,75.759132,249.800128,217.645538
9.990000,605.736267,217.373611,363.436920,60.633900,-27.290880,36.380341,75.794403,249.911360,217.373611
10.000000,606.342590,217.100708,363.800720,60.633900,-27.388981,36.380341,75.829781,250.023991,217.100708
10.010000,606.948914,216.826813,364.164520,60.633900,-27.487082,36.380341,75.865265,250.138007,216.826813
10.020000,607.555237,216.551941,364.528320,60.633900,-27.585182,36.380341,75.900864,250.253424,216.551941
10.030000,608.161560,216.276093,364.892120,60.633900,-27.683283,36.380341,75.936577,250.370243,216.276093
10.040000,608.767883,215.999252,365.255920,60.633900,-27.781384,36.380341,75.972389,250.488452,215.999252
10.050000,609.374207,215.721436,365.619720,60.633900,-27.879484,36.380341,76.008316,250.608066,215.721436
10.060000,609.980530,215.442642,365.983521,60.633900,-27.977585,36.380341,76.044357,250.729085,215.442642
10.070000,610.586853,215.162872,366.347321,60.633900,-28.075686,36.380341,76.080505,250.851511,215.162872
10.080000,611.193176,214.882111,366.711121,60.633900,-28.173786,36.380341,76.116760,250.975332,214.882111
10.090000,611.799500,214.600372,367.074921,60.633900,-28.271887,36.380341,76.153130,251.100563,214.600372
10.100000,612.405823,214.317657,367.438721,60.633900,-28.369987,36.380341,76.189606,251.227205,214.317657
10.110000,613.012146,214.033951,367.802521,60.633900,-28.468088,36.380341,76.226181,251.355245,214.033951
10.120000,613.618469,213.749268,368.166321,60.633900,-28.566189,36.380341,76.262878,251.484698,213.749268
10.130000,614.224792,213.463608,368.530121,60.633900,-28.664289,36.380341,76.299675,251.615565,213.463608
10.140000,614.831116,213.176971,368.893921,60.633900,-28.762390,36.380341,76.336586,251.747847,213.176971
10.150000,615.437439,212.889343,369.257721,60.633900,-28.860491,36.380341,76.373596,251.881533,212.889343
10.160000,616.043762,212.600739,369.621521,60.633900,-28.958591,36.380341,76.410728,252.016636,212.600739
10.170000,616.650085,212.311157,369.985321,60.633900,-29.056692,36.380341,76.447960,252.153158,212.311157
10.180000,617.256409,212.020584,370.349121,60.633900,-29.154793,36.380341,76.485298,252.291086,212.020584
10.190000,617.862732,211.729034,370.712921,60.633900,-29.252893,36.380341,76.522751,252.430436,211.729034
10.200000,618.469055,211.436508,371.076721,60.633900,-29.350994,36.380341,76.560303,252.571206,211.436508
10.210000,619.075378,211.143005,371.440521,60.633900,-29.449095,36.380341,76.597961,252.713400,211.143005
10.220000,619.681702,210.848511,371.804321,60.633900,-29.547195,36.380341,76.635735,252.857005,210.848511
10.230000,620.288025,210.553040,372.168121,60.633900,-29.645296,36.380341,76.673615,253.002034,210.553040
10.240000,620.894348,210.256592,372.531921,60.633900,-29.743397,36.380341,76.711594,253.148489,210.256592
10.250000,621.500671,209.959152,372.895721,60.633900,-29.841497,36.380341,76.749687,253.296358,209.959152
10.260000,622.106995,209.660736,373.259521,60.633900,-29.939598,36.380341,76.787880,253.445655,209.660736
10.270000,622.713318,209.361343,373.623322,60.633900,-30.037699,36.380341,76.826180,253.596380,209.361343
10.280000,623.319641,209.060959,373.987122,60.633900,-30.135799,36.380341,76.864594,253.748522,209.060959
10.290000,623.925964,208.759598,374.350922,60.633900,-30.233900,36.380341,76.903107,253.902095,208.759598
10.300000,624.532288,208.457260,374.714722,60.633900,-30.332001,36.380341,76.941727,254.057099,208.457260
10.310000,625.138611,208.153946,375.078522,60.633900,-30.430101,36.380341,76.980453,254.213535,208.153946
10.320000,625.744934,207.849640,375.442322,60.633900,-30.528202,36.380341,77.019287,254.371392,207.849640
10.330000,626.351257,207.544357,375.806122,60.633900,-30.626303,36.380341,77.058220,254.530683,207.544357
10.340000,626.957581,207.238098,376.169922,60.633900,-30.724403,36.380341,77.097260,254.691409,207.238098
10.350000,627.563904,206.930847,376.533722,60.633900,-30.822504,36.380341,77.136414,254.853557,206.930847
10.360000,628.170227,206.622620,376.897522,60.633900,-30.920605,36.380341,77.175667,255.017142,206.622620
10.370000,628.776550,206.313416,377.261322,60.633900,-31.018705,36.380341,77.215019,255.182165,206.313416
10.380000,629.382874,206.003235,377.625122,60.633900,-31.116806,36.380341,77.254478,255.348625,206.003235
10.390000,629.989197,205.692062,377.988922,60.633900,-31.214907,36.380341,77.294044,255.516512,205.692062
10.400000,630.595520,205.379913,378.352722,60.633900,-31.313007,36.380341,77.333717,255.685838,205.379913
10.410000,631.201843,205.066788,378.716522,60.633900,-31.411108,36.380341,77.373489,255.856604,205.066788
10.420000,631.808167,204.752670,379.080322,60.633900,-31.509209,36.380341,77.413368,256.028799,204.752670
10.430000,632.414490,204.437576,379.444122,60.633900,-31.607309,36.380341,77.453346,256.202436,204.437576
10.440000,633.020813,204.121506,379.807922,60.633900,-31.705410,36.380341,77.493431,256.377515,204.121506
10.450000,633.627136,203.804459,380.171722,60.633900,-31.803511,36.380341,77.533623,256.554037,203.804459
10.460000,634.233459,203.486420,380.535522,60.633900,-31.901611,36.380341,77.573914,256.731991,203.486420
10.470000,634.839783,203.167404,380.899323,60.633900,-31.999712,36.380341,77.614304,256.911388,203.167404
10.480000,635.446106,202.847412,381.263123,60.633900,-32.097813,36.380341,77.654800,257.092231,202.847412
10.490000,636.052429,202.526428,381.626923,60.633900,-32.195911,36.380341,77.695404,257.274507,202.526428
10.500000,636.658752,202.204468,381.990723,60.633900,-32.294010,36.380341,77.736107,257.458230,202.204468
10.510000,637.265076,201.881531,382.354523,60.633900,-32.392109,36.380341,77.776909,257.643399,201.881531
10.520000,637.871399,201.557617,382.718323,60.633900,-32.490208,36.380341,77.817818,257.830015,201.557617
10.530000,638.477722,201.232712,383.082123,60.633900,-32.588306,36.380341,77.858826,258.018067,201.232712
10.540000,639.084045,200.906830,383.445923,60.633900,-32.686405,36.380341,77.899940,258.207568,200.906830
10.550000,639.690369,200.579971,383.809723,60.633900,-32.784504,36.380341,77.941147,258.398517,200.579971
10.560000,640.296692,200.252121,384.173523,60.633900,-32.882603,36.380341,77.982460,258.590904,200.252121
10.570000,640.903015,199.923294,384.537323,60.633900,-32.980701,36.380341,78.023880,258.784741,199.923294
10.580000,641.509338,199.593491,384.901123,60.633900,-33.078800,36.380341,78.065399,258.980028,199.593491
10.590000,642.115662,199.262695,385.264923,60.633900,-33.176899,36.380341,78.107010,259.176755,199.262695
10.600000,642.721985,198.930923,385.628723,60.633900,-33.274998,36.380341,78.148735,259.374932,198.930923
10.610000,643.328308,198.598175,385.992523,60.633900,-33.373096,36.380341,78.190552,259.574562,198.598175
10.620000,643.934631,198.264450,386.356323,60.633900,-33.471195,36.380341,78.232475,259.775643,198.264450
10.630000,644.540955,197.929733,386.720123,60.633900,-33.569294,36.380341,78.274498,259.978166,197.929733
10.640000,645.147278,197.594040,387.083923,60.633900,-33.667393,36.380341,78.316612,260.182141,197.594040
10.650000,645.753601,197.257370,387.447723,60.633900,-33.765491,36.380341,78.358841,260.387570,197.257370
10.660000,646.359924,196.919708,387.811523,60.633900,-33.863590,36.380341,78.401161,260.594441,196.919708
10.670000,646.966248,196.581070,388.175323,60.633900,-33.961689,36.380341,78.443581,260.802766,196.581070
10.680000,647.572571,196.241455,388.539124,60.633900,-34.059788,36.380341,78.486099,261.012545,196.241455
10.690000,648.178894,195.900864,388.902924,60.633900,-34.157887,36.380341,78.528725,261.223779,195.900864
10.700000,648.785217,195.559280,389.266724,60.633900,-34.255985,36.380341,78.571442,261.436457,195.559280
10.710000,649.391541,195.216721,389.630524,60.633900,-34.354084,36.380341,78.614265,261.650590,195.216721
10.720000,649.997864,194.873184,389.994324,60.633900,-34.452183,36.380341,78.657181,261.866178,194.873184
10.730000,650.604187,194.528656,390.358124,60.633900,-34.550282,36.380341,78.700195,262.083211,194.528656
10.740000,651.210510,194.183151,390.721924,60.633900,-34.648380,36.380341,78.743309,262.301701,194.183151
10.750000,651.816833,193.836670,391.085724,60.633900,-34.746479,36.380341,78.786530,262.521646,193.836670
10.760000,652.423157,193.489212,391.449524,60.633900,-34.844578,36.380341,78.829842,262.743048,193.489212
10.770000,653.029480,193.140762,391.813324,60.633900,-34.942677,36.380341,78.873253,262.965896,193.140762
10.780000,653.635803,192.791336,392.177124,60.633900,-35.040775,36.380341,78.916763,263.190200,192.791336
10.790000,654.242126,192.440933,392.540924,60.633900,-35.138874,36.380341,78.960365,263.415962,192.440933
10.800000,654.848450,192.089539,392.904724,60.633900,-35.236973,36.380341,79.004074,263.643170,192.089539
10.810000,655.454773,191.737167,393.268524,60.633900,-35.335072,36.380341,79.047874,263.871835,191.737167
10.820000,656.061096,191.383820,393.632324,60.633900,-35.433170,36.380341,79.091774,264.101958,191.383820
10.830000,656.667419,191.029495,393.996124,60.633900,-35.531269,36.380341,79.135773,264.333539,191.029495
10.840000,657.273743,190.674179,394.359924,60.633900,-35.629368,36.380341,79.179863,264.566566,190.674179
10.850000,657.880066,190.317886,394.723724,60.633900,-35.727467,36.380341,79.224060,264.801052,190.317886
10.860000,658.486389,189.960617,395.087524,60.633900,-35.825565,36.380341,79.268341,265.036995,189.960617
10.870000,659.092712,189.602356,395.451324,60.633900,-35.923664,36.380341,79.312729,265.274386,189.602356
10.880000,659.699036,189.243118,395.815125,60.633900,-36.021763,36.380341,79.357208,265.513235,189.243118
10.890000,660.305359,188.882904,396.178925,60.633900,-36.119862,36.380341,79.401787,265.753542,188.882904
10.900000,660.911682,188.521698,396.542725,60.633900,-36.217960,36.380341,79.446457,265.995296,188.521698
10.910000,661.518005,188.159515,396.906525,60.633900,-36.316059,36.380341,79.491226,266.238509,188.159515
10.920000,662.124329,187.796356,397.270325,60.633900,-36.414158,36.380341,79.536087,266.483180,187.796356
10.930000,662.730652,187.432220,397.634125,60.633900,-36.512257,36.380341,79.581055,266.729310,187.432220
10.940000,663.336975,187.067093,397.997925,60.633900,-36.610355,36.380341,79.626106,266.976887,187.067093
10.950000,663.943298,186.700989,398.361725,60.633900,-36.708454,36.380341,79.671257,267.225922,186.700989
10.960000,664.549622,186.333908,398.725525,60.633900,-36.806553,36.380341,79.716507,267.476415,186.333908
10.970000,665.155945,185.965836,399.089325,60.633900,-36.904652,36.380341,79.761848,267.728356,185.965836
10.980000,665.762268,185.596786,399.453125,60.633900,-37.002750,36.380341,79.807281,267.981755,185.596786
10.990000,666.368591,185.226761,399.816925,60.633900,-37.100849,36.380341,79.852814,268.236611,185.226761
11.000000,666.974915,184.855759,400.180725,60.633900,-37.198948,36.380341,79.898438,268.492926,184.855759
11.010000,667.581238,184.483765,400.544525,60.633900,-37.297047,36.380341,79.944160,268.750688,184.483765
11.020000,668.187561,184.110794,400.908325,60.633900,-37.395145,36.380341,79.989975,269.009907,184.110794
11.030000,668.793884,183.736847,401.272125,60.633900,-37.493244,36.380341,80.035881,269.270584,183.736847
11.040000,669.400208,183.361908,401.635925,60.633900,-37.591343,36.380341,80.081886,269.532708,183.361908
11.050000,670.006531,182.985992,401.999725,60.633900,-37.689442,36.380341,80.127983,269.796290,182.985992
11.060000,670.612854,182.609100,402.363525,60.633900,-37.787540,36.380341,80.174171,270.061328,182.609100
11.070000,671.219177,182.231232,402.727325,60.633900,-37.885639,36.380341,80.220451,270.327823,182.231232
